User name,User id,External system id,Barcode,Active,Type,Patron group,Departments,Proxy for,Last name,First name,Middle name,Preferred first name,Email,Phone,Mobile phone,Date of birth,Addresses,Preferred contact type id,Enrollment date,Expiration date,Created date,Updated date,Tags,Custom fields
username:9543,916150bb-d24e-47cc-92ee-b595f38662f1,externalsystemid:9543,000009543,true,,"UC Stu/Graduate, Quarter",,,Kim,Paul,C,,fse.hosting@ebsco.org,440-678-6712,,1999-06-12 00:00:00.000Z,e6b92b06-21e3-4cd7-8970-5c683852f7c3;United States;1814 Harley Vincent Drive;;Cleveland;OH;44115;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:10.747Z,2022-11-30 13:45:10.747Z,,
username:9542,67dff634-a276-40e9-977a-f065bf725d69,externalsystemid:9542,000009542,true,,"UC Stu/Graduate, Quarter",,,Howard,Jorge,H,,fse.hosting@ebsco.org,518-880-1493,,1995-08-08 00:00:00.000Z,89af0dc0-c1a7-42b2-92dd-0470ea2a5612;United States;3827 West Virginia Avenue;;Colonie;NY;12205;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:10.971Z,2022-11-30 13:45:10.971Z,,
username:9541,3a2e189d-3d06-477e-9613-86d3bc44b1b5,externalsystemid:9541,000009541,true,,"UC Stu/Graduate, Quarter",,,Saenz,Reba,D,,fse.hosting@ebsco.org,630-909-0998,,1963-09-10 00:00:00.000Z,2f0371f4-d55e-4031-a137-dd7ff512925e;United States;2802 Lewis Street;;Wheeling;IL;60090;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:10.997Z,2022-11-30 13:45:10.997Z,,
username:9540,a8c8b4de-0c1f-43df-9c6a-a2acbd38c691,externalsystemid:9540,000009540,true,,"UC Stu/Graduate, Quarter",,,Gonzales,Roma,M,,fse.hosting@ebsco.org,239-225-3771,,1978-10-19 00:00:00.000Z,fd9a8a6e-a085-452a-a808-572c31ef818b;United States;2505 Owen Lane;;Fort Myers;FL;33913;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.017Z,2022-11-30 13:45:11.017Z,,
username:954,603a1f2c-f2e5-4862-9d2f-aecaf819b088,externalsystemid:954,00000954,true,,"UC Stu/Graduate, Quarter",,,Fultz,Joel,L,,fse.hosting@ebsco.org,516-748-6992,,1964-08-27 00:00:00.000Z,7b7f13ca-aaff-4722-99be-eadf3a88af84;United States;2299 Westwood Avenue;;Syosset;NY;11791;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.042Z,2022-11-30 13:45:11.042Z,,
username:9539,387e42ac-1d96-4ec5-99e5-a65776718b9c,externalsystemid:9539,000009539,true,,"UC Stu/Graduate, Quarter",,,Mayorga,Matthew,A,,fse.hosting@ebsco.org,662-917-6675,,1954-11-02 00:00:00.000Z,77d2cad6-1cea-416a-82c6-7fafcde7bc7c;United States;3167 Tanglewood Road;;Greenwood;MS;38930;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.066Z,2022-11-30 13:45:11.066Z,,
username:9538,5f856a96-6539-461a-b456-6eaf2cc3d757,externalsystemid:9538,000009538,true,,"UC Stu/Graduate, Quarter",,,Adams,Blair,L,,fse.hosting@ebsco.org,224-569-7482,,1980-11-09 00:00:00.000Z,60036371-6bf0-4ab8-a0a8-1dd94f26abfa;United States;1095 Victoria Street;;Huntley;IL;60142;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.089Z,2022-11-30 13:45:11.089Z,,
username:9537,3e31294c-474d-4716-b24f-152c160e72c9,externalsystemid:9537,000009537,true,,"UC Stu/Graduate, Quarter",,,Russell,Daniel,K,,fse.hosting@ebsco.org,954-713-0719,,1992-03-20 00:00:00.000Z,3b3624c4-dc33-423b-bab0-52992457b4e9;United States;4528 Foley Street;;Fort Lauderdale;FL;33301;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.114Z,2022-11-30 13:45:11.114Z,,
username:9536,17801961-280d-44c7-a29c-53f65904965b,externalsystemid:9536,000009536,true,,"UC Stu/Graduate, Quarter",,,Regan,Michael,Y,,fse.hosting@ebsco.org,508-658-8221,,1976-11-30 00:00:00.000Z,5d0f33dc-616a-4d09-b49b-80504f5f22ac;United States;4211 Randolph Street;;Bedford;MA;1730;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.134Z,2022-11-30 13:45:11.134Z,,
username:9535,67e3f259-1f7e-40b8-99d2-ed2787f5947c,externalsystemid:9535,000009535,true,,"UC Stu/Graduate, Quarter",,,Cunningham,Charley,W,,fse.hosting@ebsco.org,270-512-1534,,1982-02-28 00:00:00.000Z,5914084f-a1cf-403d-8e7d-16fbbc46d529;United States;879 Harper Street;;Madisonville;KY;42431;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.156Z,2022-11-30 13:45:11.156Z,,
username:9534,c7420b41-77a3-499a-9b27-2799d2be5214,externalsystemid:9534,000009534,true,,"UC Stu/Graduate, Quarter",,,Clark,Julius,C,,fse.hosting@ebsco.org,503-562-1997,,1991-01-23 00:00:00.000Z,f193d7f4-a2c9-43f4-b538-075884d2df6a;United States;4237 Godfrey Street;;Beaverton;OR;97006;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.177Z,2022-11-30 13:45:11.177Z,,
username:9533,5f2a6938-7ac8-49e6-9b26-00987c0185f0,externalsystemid:9533,000009533,true,,"UC Stu/Graduate, Quarter",,,Fletcher,David,A,,fse.hosting@ebsco.org,540-607-9993,,1969-05-15 00:00:00.000Z,b7e6e357-3273-4c38-a6a9-977c827bfb6f;United States;2888 White Pine Lane;;Harrisonburg;VA;22801;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.318Z,2022-11-30 13:45:11.318Z,,
username:9532,cf79c3bc-120c-49d4-9243-acae3116dfa8,externalsystemid:9532,000009532,true,,"UC Stu/Graduate, Quarter",,,Chauvin,Brian,D,,fse.hosting@ebsco.org,773-633-8318,,1953-06-05 00:00:00.000Z,f43955ee-c9e8-472e-b315-c75f976e10a1;United States;3342 Virginia Street;;Chicago;IL;60661;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.339Z,2022-11-30 13:45:11.339Z,,
username:9531,803a08e7-b0c2-487a-bd7f-16a64dfb89ec,externalsystemid:9531,000009531,true,,"UC Stu/Graduate, Quarter",,,Love,Christopher,K,,fse.hosting@ebsco.org,860-471-6824,,1994-11-26 00:00:00.000Z,9d659296-2a52-4234-ad4d-8e077035c1a6;United States;1365 Lochmere Lane;;Stamford;CT;6995;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.358Z,2022-11-30 13:45:11.358Z,,
username:9530,e45e1208-5668-48dd-afff-05ca617309b6,externalsystemid:9530,000009530,true,,"UC Stu/Graduate, Quarter",,,Matthew,James,E,,fse.hosting@ebsco.org,207-952-6188,,1976-01-19 00:00:00.000Z,e498721d-5845-4e3c-b6be-ade5527413d0;United States;2434 Upton Avenue;;Westbrook;ME;4092;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.378Z,2022-11-30 13:45:11.378Z,,
username:9529,35855098-36cd-4aba-8d52-097ea70069a3,externalsystemid:9529,000009529,true,,"UC Stu/Graduate, Quarter",,,Helt,Charles,M,,fse.hosting@ebsco.org,707-843-2932,,1980-11-28 00:00:00.000Z,9b6eb3b3-fdbc-47b0-986a-40756f6a7e1f;United States;1326 Pretty View Lane;;Concord;CA;94520;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.398Z,2022-11-30 13:45:11.398Z,,
username:9528,f00fe9d7-4720-442a-873e-9f471b761310,externalsystemid:9528,000009528,true,,"UC Stu/Graduate, Quarter",,,Glenn,Reginald,C,,fse.hosting@ebsco.org,540-758-3579,,1967-04-30 00:00:00.000Z,2c94cd62-872f-4504-ab54-4b52f47df1a4;United States;3853 Meadowview Drive;;Edinburg;VA;22824;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.418Z,2022-11-30 13:45:11.418Z,,
username:9527,579a6340-3e3e-49a6-a73c-d6acbf5bd8ed,externalsystemid:9527,000009527,true,,"UC Stu/Graduate, Quarter",,,North,Kimberly,T,,fse.hosting@ebsco.org,601-727-9703,,1978-04-13 00:00:00.000Z,29ffb20b-c43e-4de2-8f93-e923d8beb460;United States;4555 School House Road;;Rose Hill;MS;39356;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.582Z,2022-11-30 13:45:11.582Z,,
username:9526,36535d66-6069-4baf-800c-515f7565a67c,externalsystemid:9526,000009526,true,,"UC Stu/Graduate, Quarter",,,Doucette,Tina,B,,fse.hosting@ebsco.org,870-321-1695,,1971-03-05 00:00:00.000Z,51ee413b-62b1-4278-83da-704ffca0f4e0;United States;1458 Fittro Street;;Little Rock;AR;72212;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.634Z,2022-11-30 13:45:11.634Z,,
username:9525,8dd46a3b-aa63-4960-97bf-23a41fcc5ffe,externalsystemid:9525,000009525,true,,"UC Stu/Graduate, Quarter",,,Grise,Roxie,D,,fse.hosting@ebsco.org,404-564-5310,,1986-07-30 00:00:00.000Z,23fe6a3c-0fe7-4db8-b45f-694c72f4c495;United States;727 Junior Avenue;;Atlanta;GA;30308;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.656Z,2022-11-30 13:45:11.656Z,,
username:9524,8d7efdb7-d59f-4f7a-b3b0-fc720c5080ed,externalsystemid:9524,000009524,true,,"UC Stu/Graduate, Quarter",,,Hamilton,Vera,D,,fse.hosting@ebsco.org,858-534-2480,,1959-04-17 00:00:00.000Z,14633394-39c5-4166-b1c5-fe3e4c02caf6;United States;334 Pike Street;;San Diego;CA;92123;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.677Z,2022-11-30 13:45:11.677Z,,
username:9523,32899821-a3b3-4372-a90c-6c82dee6a7ac,externalsystemid:9523,000009523,true,,"UC Stu/Graduate, Quarter",,,Yates,Suzanne,S,,fse.hosting@ebsco.org,614-627-5913,,1981-02-22 00:00:00.000Z,3762dbd2-ddae-4357-ac7b-b42f13b2202a;United States;3003 Palmer Road;;Westerville;OH;43081;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.704Z,2022-11-30 13:45:11.704Z,,
username:9522,9c9dee88-e6aa-4a16-a2ff-677b287fc721,externalsystemid:9522,000009522,true,,"UC Stu/Graduate, Quarter",,,Martin,Ryan,C,,fse.hosting@ebsco.org,708-225-3918,,1972-04-26 00:00:00.000Z,692a01cf-dccf-495a-84e8-b3286f1aea1a;United States;712 Rose Street;;Harvey;IL;60426;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.726Z,2022-11-30 13:45:11.726Z,,
username:9521,7ff2dfef-4801-49d4-8013-91e7b31f6995,externalsystemid:9521,000009521,true,,"UC Stu/Graduate, Quarter",,,Gobert,Emily,J,,fse.hosting@ebsco.org,708-377-6858,,1975-07-31 00:00:00.000Z,c99b2056-4d54-4f41-8da6-8f91b4318b41;United States;3130 Flinderation Road;;Chicago;IL;60606;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.749Z,2022-11-30 13:45:11.749Z,,
username:9520,e31c141a-0307-4df7-99e1-3da268a9cdea,externalsystemid:9520,000009520,true,,"UC Stu/Graduate, Quarter",,,Martin,James,B,,fse.hosting@ebsco.org,423-520-6067,,1976-12-28 00:00:00.000Z,e2dbee8a-648d-43a8-aee7-e888cfe05816;United States;2363 Corbin Branch Road;;Knoxville;TN;37929;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.769Z,2022-11-30 13:45:11.769Z,,
username:952,217e1300-47cc-4903-852b-2c107efee1f0,externalsystemid:952,00000952,true,,"UC Stu/Graduate, Quarter",,,Meyer,Peter,E,,fse.hosting@ebsco.org,513-478-0789,,1963-01-21 00:00:00.000Z,65e55f00-6298-41f4-8279-a67db00261a3;United States;2717 Rogers Street;;Cincinnati;OH;45236;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.794Z,2022-11-30 13:45:11.794Z,,
username:9519,53df0431-f2c3-4463-a335-a9e5e9b24ac7,externalsystemid:9519,000009519,true,,"UC Stu/Graduate, Quarter",,,Rodriguez,Jenny,S,,fse.hosting@ebsco.org,209-994-9710,,1982-03-16 00:00:00.000Z,31f62535-28a4-4bc9-8e88-ef0a27a11cae;United States;4979 Freshour Circle;;Fresno;CA;93721;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.816Z,2022-11-30 13:45:11.816Z,,
username:9518,1a46ee51-eed2-4a04-83fb-c37a2a90d4e8,externalsystemid:9518,000009518,true,,"UC Stu/Graduate, Quarter",,,Elliott,Jimmy,M,,fse.hosting@ebsco.org,831-359-3415,,1985-04-17 00:00:00.000Z,cde2039f-ce3a-42ad-a298-763ae1d23d64;United States;460 Ventura Drive;;San Francisco;CA;94107;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.842Z,2022-11-30 13:45:11.842Z,,
username:9517,fb8453f9-4b35-4316-9024-38af99914274,externalsystemid:9517,000009517,true,,"UC Stu/Graduate, Quarter",,,Schwan,Eusebia,D,,fse.hosting@ebsco.org,913-315-6866,,1999-01-14 00:00:00.000Z,9169d531-44f3-4adb-af4a-d38b5540425a;United States;3551 Better Street;;Overland Park;KS;66210;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.861Z,2022-11-30 13:45:11.861Z,,
username:9516,7c4d0aef-e675-4fc5-a543-2ae9f960bb90,externalsystemid:9516,000009516,true,,"UC Stu/Graduate, Quarter",,,Rosenberger,Myra,D,,fse.hosting@ebsco.org,336-653-3749,,2000-12-24 00:00:00.000Z,20c0245a-1530-4e59-b787-ae3cdf3456a6;United States;4562 Ingram Road;;Greensboro;NC;27401;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:11.886Z,2022-11-30 13:45:11.886Z,,
username:9515,798f34f6-78b1-488c-b2a5-3310b4aaf388,externalsystemid:9515,000009515,true,,"UC Stu/Graduate, Quarter",,,Duren,Karisa,A,,fse.hosting@ebsco.org,617-977-5776,,1987-08-31 00:00:00.000Z,eacea5a6-505c-41fd-aa11-5787998aa5ac;United States;3323 Rainy Day Drive;;Cambridge;MA;2141;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.057Z,2022-11-30 13:45:12.057Z,,
username:9514,283da19e-b9e5-4558-b58a-c4c8ca71a6d2,externalsystemid:9514,000009514,true,,"UC Stu/Graduate, Quarter",,,Mingo,Joseph,A,,fse.hosting@ebsco.org,602-604-0573,,1980-02-11 00:00:00.000Z,0ecb39fb-2f2b-4a64-b8e7-a86569391bc0;United States;2011 Dogwood Road;;Phoenix;AZ;85012;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.084Z,2022-11-30 13:45:12.084Z,,
username:9513,6e6db9d6-e83d-4497-bb3c-6de82d0a66bb,externalsystemid:9513,000009513,true,,"UC Stu/Graduate, Quarter",,,Chavez,Marla,R,,fse.hosting@ebsco.org,734-782-9987,,1975-10-21 00:00:00.000Z,02047373-f69b-408c-af7e-a16e9b194c93;United States;354 Eagle Drive;;Flat Rock;MI;48134;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.104Z,2022-11-30 13:45:12.104Z,,
username:9512,c692d142-c39e-4aab-9480-59ec31d564da,externalsystemid:9512,000009512,true,,"UC Stu/Graduate, Quarter",,,Ramirez,Nathan,D,,fse.hosting@ebsco.org,815-534-0405,,1977-02-16 00:00:00.000Z,6481e563-33de-47c8-b760-c901a418325e;United States;389 Braxton Street;;Chicago;IL;60606;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.283Z,2022-11-30 13:45:12.283Z,,
username:9511,07038671-d96a-43a4-aa51-ffcc53258a59,externalsystemid:9511,000009511,true,,"UC Stu/Graduate, Quarter",,,Cathey,Lorene,T,,fse.hosting@ebsco.org,978-439-6984,,1975-04-26 00:00:00.000Z,5e065a18-1835-4587-bb98-6b6d26141239;United States;1158 Joanne Lane;;Billerica;MA;1821;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.304Z,2022-11-30 13:45:12.304Z,,
username:9510,ad556c16-9f0b-4ed0-8a4b-f2c3e1cc1d14,externalsystemid:9510,000009510,true,,"UC Stu/Graduate, Quarter",,,Peavey,Rodney,R,,fse.hosting@ebsco.org,816-874-8319,,1974-10-14 00:00:00.000Z,66d7d9e4-6d08-4e63-ac19-e979482ca96a;United States;2115 Big Elm;;Lenexa;MO;66214;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.326Z,2022-11-30 13:45:12.326Z,,
username:951,6c018c49-ea23-4a53-b33f-79e76c8b2aab,externalsystemid:951,00000951,true,,"UC Stu/Graduate, Quarter",,,Myrick,Felicia,A,,fse.hosting@ebsco.org,620-271-9168,,1995-03-03 00:00:00.000Z,96576315-eede-4c35-b0dc-46a7d9c748c9;United States;1254 Roosevelt Road;;Garden City;KS;67846;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.346Z,2022-11-30 13:45:12.346Z,,
username:9509,1c03f81d-8a56-45fd-a471-0c196bdb3af8,externalsystemid:9509,000009509,true,,"UC Stu/Graduate, Quarter",,,Thorpe,Lisa,J,,fse.hosting@ebsco.org,978-467-6133,,1997-04-16 00:00:00.000Z,1211e949-c633-443b-bac3-c1776145cfa6;United States;3375 Joanne Lane;;S Boston;MA;2127;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.365Z,2022-11-30 13:45:12.365Z,,
username:9508,dd8b7737-841c-4a73-b514-2a03dcb6f23b,externalsystemid:9508,000009508,true,,"UC Stu/Graduate, Quarter",,,Hicks,Linda,D,,fse.hosting@ebsco.org,574-491-7282,,1990-11-18 00:00:00.000Z,1f9556d7-9982-4af1-9748-42c6b3214374;United States;978 Villa Drive;;Burket;IN;46510;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.385Z,2022-11-30 13:45:12.385Z,,
username:9507,65c3e024-13d4-4717-a213-e8c4825edf18,externalsystemid:9507,000009507,true,,"UC Stu/Graduate, Quarter",,,Berry,Aimee,B,,fse.hosting@ebsco.org,360-537-1138,,1988-12-01 00:00:00.000Z,cf936504-de1c-4b4c-bfa5-fa65f3b590dd;United States;2406 Honeysuckle Lane;;Aberdeen;WA;98520;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.407Z,2022-11-30 13:45:12.407Z,,
username:9506,a4ee4a28-d12a-4f6d-844e-0c5b8008b595,externalsystemid:9506,000009506,true,,"UC Stu/Graduate, Quarter",,,Mackey,Sharon,T,,fse.hosting@ebsco.org,203-778-8338,,1954-10-11 00:00:00.000Z,e80ec8fd-75c9-4ba1-a363-67fca1f65a71;United States;142 School Street;;Danbury;CT;6810;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.428Z,2022-11-30 13:45:12.428Z,,
username:9505,07431995-50cd-46be-9382-85d1dfc41cca,externalsystemid:9505,000009505,true,,"UC Stu/Graduate, Quarter",,,Corey,Norman,A,,fse.hosting@ebsco.org,815-686-1010,,1997-07-29 00:00:00.000Z,08a65358-4f6c-42e9-8971-5603cd8f4d15;United States;4548 Spinnaker Lane;;Piper City;IL;60959;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.455Z,2022-11-30 13:45:12.455Z,,
username:9504,65cd5502-bbc7-4aab-a015-87e819f2810c,externalsystemid:9504,000009504,true,,"UC Stu/Graduate, Quarter",,,Eddins,Tonia,G,,fse.hosting@ebsco.org,415-356-5991,,1972-05-20 00:00:00.000Z,4b519750-0ce9-4ad6-b192-23eaa8eba8e3;United States;4264 Delaware Avenue;;San Francisco;CA;94143;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.479Z,2022-11-30 13:45:12.479Z,,
username:9503,be9eeb50-bb35-47f6-b9f7-0fffc230dba6,externalsystemid:9503,000009503,true,,"UC Stu/Graduate, Quarter",,,Gravatt,Anna,J,,fse.hosting@ebsco.org,815-703-3869,,1954-11-04 00:00:00.000Z,69c8e7bf-4046-415a-a2c2-525e2df6267d;United States;4813 Spinnaker Lane;;Rockford;IL;61101;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.501Z,2022-11-30 13:45:12.501Z,,
username:9502,3e06ea70-9e0f-4803-968c-b6ab6f8e7122,externalsystemid:9502,000009502,true,,"UC Stu/Graduate, Quarter",,,Sprankle,Roy,R,,fse.hosting@ebsco.org,701-213-2522,,1967-09-13 00:00:00.000Z,9d4074cf-1b6d-4ba9-8060-74361a764cad;United States;1 Sycamore Circle;;Grand Forks;ND;58203;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.522Z,2022-11-30 13:45:12.522Z,,
username:9501,a108a598-13a2-459a-a2cb-87d698a6ecc2,externalsystemid:9501,000009501,true,,"UC Stu/Graduate, Quarter",,,Williams,Mary,J,,fse.hosting@ebsco.org,925-737-3889,,1970-02-19 00:00:00.000Z,26122ebf-6526-4624-a4c0-23454cd4c2c5;United States;3130 Beech Street;;Pleasanton;CA;94588;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.544Z,2022-11-30 13:45:12.544Z,,
username:9500,78cc3df5-2a6c-42fc-97a8-26f00194c4e2,externalsystemid:9500,000009500,true,,"UC Stu/Graduate, Quarter",,,Alexander,David,M,,fse.hosting@ebsco.org,913-715-6450,,1978-05-21 00:00:00.000Z,b899a932-5a5b-4d21-a0d4-b3e832f7699b;United States;3993 Charter Street;;Olathe;KS;66061;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.567Z,2022-11-30 13:45:12.567Z,,
username:950,bbbca54f-2031-4b5f-952a-17cb97143190,externalsystemid:950,00000950,true,,"UC Stu/Graduate, Quarter",,,Taft,Reginald,C,,fse.hosting@ebsco.org,620-655-2612,,1988-08-07 00:00:00.000Z,9ad5e7e5-3cba-45aa-bd25-9f83790d7e27;United States;512 Oliverio Drive;;Moundridge;KS;67107;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.805Z,2022-11-30 13:45:12.805Z,,
username:95,678d527c-f33d-431d-b52c-b892c2a82844,externalsystemid:95,0000095,true,,"UC Stu/Graduate, Quarter",,,Newman,Dixie,J,,fse.hosting@ebsco.org,702-471-5768,,1959-05-24 00:00:00.000Z,9bae3097-370c-43a2-9b4a-185d3776fc87;United States;1711 Hall Street;;Las Vegas;NV;89101;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.825Z,2022-11-30 13:45:12.825Z,,
username:9499,213034cd-adfe-46b1-b066-a5d5cef03cc1,externalsystemid:9499,000009499,true,,"UC Stu/Graduate, Quarter",,,Hoglund,Pauline,L,,fse.hosting@ebsco.org,302-263-7141,,1969-04-29 00:00:00.000Z,965f3830-d522-49e2-a21c-53cc5e2888b1;United States;1363 Argonne Street;;New Castle;DE;19720;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.848Z,2022-11-30 13:45:12.848Z,,
username:9498,e6d4fed8-285d-4fd2-8dfe-a452df3efa00,externalsystemid:9498,000009498,true,,"UC Stu/Graduate, Quarter",,,Grimes,Peter,M,,fse.hosting@ebsco.org,337-375-0376,,1964-08-04 00:00:00.000Z,2abaf3de-4e36-4982-8136-d90b4ca85358;United States;3514 Willow Oaks Lane;;Lake Charles;LA;70629;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.871Z,2022-11-30 13:45:12.871Z,,
username:9497,7e77fe3f-12cb-447a-9370-0d7b78c8de95,externalsystemid:9497,000009497,true,,"UC Stu/Graduate, Quarter",,,Hobbs,Vickie,J,,fse.hosting@ebsco.org,218-252-4652,,1984-07-26 00:00:00.000Z,b6080d4c-870b-4a30-be17-1af3be709a97;United States;309 Ashmor Drive;;Wadena;MN;56482;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.895Z,2022-11-30 13:45:12.895Z,,
username:9496,af379313-023c-4325-83b4-863089438568,externalsystemid:9496,000009496,true,,"UC Stu/Graduate, Quarter",,,Floyd,Douglas,H,,fse.hosting@ebsco.org,919-251-5975,,1966-05-03 00:00:00.000Z,25ca815e-163f-4504-970c-333ebc324939;United States;2677 Patton Lane;;Raleigh;NC;27603;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.916Z,2022-11-30 13:45:12.916Z,,
username:9495,9ecd34c7-56b7-4268-b29f-d3a04e7b6413,externalsystemid:9495,000009495,true,,"UC Stu/Graduate, Quarter",,,Backman,Kimberly,E,,fse.hosting@ebsco.org,801-529-4849,,1953-07-18 00:00:00.000Z,b8d2c669-eac9-4869-8f63-ef3ded17ce1f;United States;2304 White River Way;;Salt Lake City;UT;84111;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.939Z,2022-11-30 13:45:12.939Z,,
username:9494,c2c3c911-a66d-4f70-855e-170df403ac96,externalsystemid:9494,000009494,true,,"UC Stu/Graduate, Quarter",,,Vincent,Regenia,N,,fse.hosting@ebsco.org,717-652-9632,,1952-08-16 00:00:00.000Z,77f14d34-c98c-44ae-8d9d-7c2826a5c349;United States;2022 Lincoln Drive;;Harrisburg;PA;17109;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.957Z,2022-11-30 13:45:12.957Z,,
username:9493,2ab7776e-a382-4c1e-88d9-fc564b2dda2d,externalsystemid:9493,000009493,true,,"UC Stu/Graduate, Quarter",,,Smith,Gordon,W,,fse.hosting@ebsco.org,352-416-7713,,1982-01-02 00:00:00.000Z,9aa910ea-21b9-42db-88f3-51256bc75a35;United States;2292 George Street;;Ocala;FL;34471;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:12.978Z,2022-11-30 13:45:12.978Z,,
username:9492,40600941-4569-4edb-8356-b49334ab95cc,externalsystemid:9492,000009492,true,,"UC Stu/Graduate, Quarter",,,Mowrer,Leona,T,,fse.hosting@ebsco.org,618-429-3199,,1982-08-02 00:00:00.000Z,580ee94c-4ac9-414b-b16d-5bbb16376c9f;United States;3854 Butternut Lane;;Fairview Heights;IL;62208;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:13.001Z,2022-11-30 13:45:13.001Z,,
username:9491,e11f913a-8781-437a-a626-870f9af6af77,externalsystemid:9491,000009491,true,,"UC Stu/Graduate, Quarter",,,Broadbent,Porsha,B,,fse.hosting@ebsco.org,817-872-0909,,1996-04-30 00:00:00.000Z,32d5c26d-f1c1-455c-95e2-b24f89482a77;United States;82 Baker Avenue;;Dallas;TX;75201;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:13.019Z,2022-11-30 13:45:13.019Z,,
username:9490,4006bf0a-e8e8-4100-9483-a84680aa5b07,externalsystemid:9490,000009490,true,,"UC Stu/Graduate, Quarter",,,Weber,Anthony,M,,fse.hosting@ebsco.org,919-299-5101,,1986-01-17 00:00:00.000Z,5889dcbe-4c19-4dba-87b4-718dc722596f;United States;1852 Patton Lane;;Raleigh;NC;27603;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:13.040Z,2022-11-30 13:45:13.040Z,,
